Game Information,,,,,,Player Statlines,,,,,
Week,Game,Match ID,Team,Opponent,Player,Sc,G,A,Sv,Sh,NCP
2,5,17,Lightning,Eclipse,Arrogantmeat,781,4,1,0,9,
2,5,17,Eclipse,Lightning,Manatee,543,2,0,3,3,
2,5,17,Eclipse,Lightning,Kiimmmiiii,494,2,1,1,3,
2,1,18,Blizzard,Hurricanes,B++,479,2,0,1,4,
2,1,18,Blizzard,Hurricanes,GoldenGomez,332,0,1,1,3,
2,1,18,Hurricanes,Blizzard,DemonicWool,653,3,0,2,5,
2,1,18,Hurricanes,Blizzard,Brandon,298,0,1,0,0,
2,2,18,Blizzard,Hurricanes,B++,527,1,1,4,2,
2,2,18,Blizzard,Hurricanes,GoldenGomez,921,5,1,1,6,
2,2,18,Hurricanes,Blizzard,DemonicWool,648,2,2,2,9,
2,2,18,Hurricanes,Blizzard,Brandon,503,3,1,0,3,
2,3,18,Blizzard,Hurricanes,B++,476,2,1,0,5,
2,3,18,Blizzard,Hurricanes,GoldenGomez,703,2,1,3,5,
2,3,18,Hurricanes,Blizzard,DemonicWool,501,1,2,2,2,
2,3,18,Hurricanes,Blizzard,Brandon,921,4,0,2,7,
2,4,18,Blizzard,Hurricanes,B++,281,0,0,2,2,
2,4,18,Blizzard,Hurricanes,GoldenGomez,302,0,0,1,2,
2,4,18,Hurricanes,Blizzard,DemonicWool,548,2,1,1,5,
2,4,18,Hurricanes,Blizzard,Brandon,754,3,1,1,7,
2,5,18,Blizzard,Hurricanes,B++,396,2,0,0,4,
2,5,18,Blizzard,Hurricanes,GoldenGomez,596,2,2,2,4,
2,5,18,Hurricanes,Blizzard,DemonicWool,843,4,2,2,10,
2,5,18,Hurricanes,Blizzard,Brandon,826,4,2,2,6,
2,1,19,Wolves,Puffins,Wray,332,1,0,1,1,
2,1,19,Wolves,Puffins,monotonejones,226,0,0,0,1,
2,1,19,Puffins,Wolves,ArcaneLizard,895,4,2,0,5,
2,1,19,Puffins,Wolves,Bazed,604,2,2,1,2,
2,2,19,Wolves,Puffins,Wray,483,3,0,0,6,
2,2,19,Wolves,Puffins,monotonejones,317,0,2,1,3,
2,2,19,Puffins,Wolves,ArcaneLizard,174,0,0,0,0,
2,2,19,Puffins,Wolves,Bazed,178,0,0,1,1,
2,3,19,Wolves,Puffins,Wray,475,1,0,2,3,
2,3,19,Wolves,Puffins,monotonejones,617,1,1,5,2,
2,3,19,Puffins,Wolves,ArcaneLizard,322,2,0,0,5,
2,3,19,Puffins,Wolves,Bazed,504,1,1,2,5,
2,4,19,Wolves,Puffins,Wray,388,1,1,1,3,
2,4,19,Wolves,Puffins,monotonejones,694,3,0,2,5,
2,4,19,Puffins,Wolves,ArcaneLizard,602,2,2,1,4,
2,4,19,Puffins,Wolves,Bazed,763,3,2,2,5,
2,5,19,Wolves,Puffins,Wray,344,1,2,0,4,
2,5,19,Wolves,Puffins,monotonejones,548,2,1,0,4,
2,5,19,Puffins,Wolves,ArcaneLizard,524,1,2,2,1,
2,5,19,Puffins,Wolves,Bazed,851,5,1,1,7,
2,1,20,Foxes,Sabres,Hunted,570,1,0,3,3,
2,1,20,Foxes,Sabres,Luke,484,2,0,1,5,
2,1,20,Sabres,Foxes,Soul,255,0,0,1,2,
2,1,20,Sabres,Foxes,Redline,242,0,0,1,3,
2,2,20,Foxes,Sabres,Hunted,633,3,1,0,5,
2,2,20,Foxes,Sabres,Luke,430,1,1,2,2,
2,2,20,Sabres,Foxes,Soul,813,4,2,0,6,
2,2,20,Sabres,Foxes,Redline,514,2,2,1,2,
2,3,20,Foxes,Sabres,Hunted,383,0,3,0,1,
2,3,20,Foxes,Sabres,Luke,962,5,0,4,7,
2,3,20,Sabres,Foxes,Soul,138,0,0,0,2,
2,3,20,Sabres,Foxes,Redline,398,1,0,2,4,
2,4,20,Foxes,Sabres,Hunted,428,2,1,0,4,
2,4,20,Foxes,Sabres,Luke,386,1,0,2,2,
2,4,20,Sabres,Foxes,Soul,509,2,0,1,3,
2,4,20,Sabres,Foxes,Redline,307,0,1,1,2,
2,5,20,Foxes,Sabres,Hunted,286,1,0,0,3,
2,5,20,Foxes,Sabres,Luke,924,3,0,3,6,
2,5,20,Sabres,Foxes,Soul,630,2,0,3,5,
2,5,20,Sabres,Foxes,Redline,352,0,1,1,1,
2,1,21,Hive,Ducks,Zuberite,658,2,1,1,6,
2,1,21,Hive,Ducks,Dyfferential,305,1,0,1,1,
2,1,21,Ducks,Hive,stlnaturals15,405,0,2,3,1,
2,1,21,Ducks,Hive,The Big C,358,2,0,0,3,
2,2,21,Hive,Ducks,Zuberite,693,2,1,3,7,
2,2,21,Hive,Ducks,Dyfferential,332,1,0,1,3,
2,2,21,Ducks,Hive,stlnaturals15,658,2,0,3,5,
2,2,21,Ducks,Hive,The Big C,430,2,0,1,3,
2,3,21,Hive,Ducks,Zuberite,701,4,0,1,3,
2,3,21,Hive,Ducks,Dyfferential,561,0,3,2,3,
2,3,21,Ducks,Hive,stlnaturals15,444,1,0,2,6,
2,3,21,Ducks,Hive,The Big C,248,0,0,1,0,
2,4,21,Hive,Ducks,Zuberite,740,2,0,3,4,
