2,3,20,Hurricanes,Flames,Bigqdogg1,665,3,1,3,9
2,3,20,Hurricanes,Flames,AcePocket,335,2,1,1,2
2,4,20,Flames,Hurricanes,Wray,255,2,0,0,4
2,4,20,Flames,Hurricanes,NinjaR3Bs,310,2,0,0,3
2,4,20,Hurricanes,Flames,Bigqdogg1,180,0,1,2,0
2,4,20,Hurricanes,Flames,AcePocket,210,1,0,0,4
2,5,20,Flames,Hurricanes,Wray,375,2,2,2,4
2,5,20,Flames,Hurricanes,NinjaR3Bs,265,2,0,1,3
2,5,20,Hurricanes,Flames,Bigqdogg1,185,0,0,1,4
2,5,20,Hurricanes,Flames,AcePocket,165,1,0,1,2
2,1,21,Foxes,Puffins,Stumpinator,540,3,0,2,5
2,1,21,Foxes,Puffins,Brax,85,0,1,1,0
2,1,21,Puffins,Foxes,Jeremazing,165,0,0,2,0
2,1,21,Puffins,Foxes,GrayV,105,0,0,0,3
2,2,21,Foxes,Puffins,Stumpinator,365,2,0,1,7
2,2,21,Foxes,Puffins,Brax,160,1,0,1,2
2,2,21,Puffins,Foxes,Jeremazing,225,1,0,2,1
2,2,21,Puffins,Foxes,GrayV,130,0,0,2,3
2,3,21,Foxes,Puffins,Stumpinator,230,1,0,0,4
2,3,21,Foxes,Puffins,Brax,150,0,0,1,0
2,3,21,Puffins,Foxes,Jeremazing,465,2,0,3,5
2,3,21,Puffins,Foxes,GrayV,155,0,0,0,1
2,4,21,Foxes,Puffins,Stumpinator,330,2,0,0,5
2,4,21,Foxes,Puffins,Brax,260,0,1,3,1
2,4,21,Puffins,Foxes,Jeremazing,640,3,0,3,7
2,4,21,Puffins,Foxes,GrayV,190,0,1,1,2
2,5,21,Foxes,Puffins,Stumpinator,525,5,0,0,5
2,5,21,Foxes,Puffins,Brax,395,0,4,4,3
2,5,21,Puffins,Foxes,Jeremazing,280,2,0,1,4
2,5,21,Puffins,Foxes,GrayV,275,2,0,1,5
2,1,22,Pandas,Tigers,BajadaBeast,505,4,2,1,4
2,1,22,Pandas,Tigers,Pomwonderful,620,4,3,2,5
2,1,22,Tigers,Pandas,Pineapple,235,1,2,0,2
2,1,22,Tigers,Pandas,Porkchop,300,2,0,1,5
2,2,22,Pandas,Tigers,BajadaBeast,340,2,0,1,3
2,2,22,Pandas,Tigers,Pomwonderful,260,1,0,3,1
2,2,22,Tigers,Pandas,Pineapple,320,1,0,2,5
2,2,22,Tigers,Pandas,Porkchop,85,0,0,0,1
2,3,22,Pandas,Tigers,BajadaBeast,505,3,2,0,8
2,3,22,Pandas,Tigers,Pomwonderful,415,3,2,0,6
